100.05 	 -5.91072186622912e+00
100.1 	 -5.78486570139255e+00
100.15 	 -5.76383222534573e+00
100.2 	 -5.63489370423509e+00
100.25 	 -5.68889485404731e+00
100.3 	 -5.46920562693102e+00
100.35 	 -5.66897066647304e+00
100.4 	 -5.87470420026279e+00
100.45 	 -5.86080255098140e+00
100.5 	 -5.68041322615109e+00
100.55 	 -5.60430642664904e+00
100.6 	 -5.49272648668555e+00
100.65 	 -5.60857506224413e+00
100.7 	 -5.56276583580039e+00
100.75 	 -5.88035339127880e+00
100.8 	 -5.65041487455576e+00
100.85 	 -5.78832376660198e+00
100.9 	 -5.58007583935695e+00
100.95 	 -5.67854004720605e+00
101.0 	 -5.74467232664312e+00
101.05 	 -5.78072032313043e+00
101.1 	 -5.60715474816743e+00
101.15 	 -5.48165151876805e+00
101.2 	 -5.69604800979382e+00
101.25 	 -5.74027419790926e+00
101.3 	 -5.63786423414733e+00
101.35 	 -5.58596104009732e+00
101.4 	 -5.38888000552390e+00
101.45 	 -5.54317658815296e+00
101.5 	 -5.58496063056586e+00
101.55 	 -5.73727232502168e+00
101.6 	 -5.61763819127185e+00
101.65 	 -5.61645761852871e+00
101.7 	 -5.62134369568478e+00
101.75 	 -5.59173562757389e+00
101.8 	 -5.64719386389188e+00
101.85 	 -5.77438339483235e+00
101.9 	 -5.64791204725765e+00
101.95 	 -5.60264860715000e+00
102.0 	 -5.73351032528768e+00
102.05 	 -5.68589648770098e+00
102.1 	 -5.62509260721825e+00
102.15 	 -5.62564622225710e+00
102.2 	 -5.67127917439716e+00
102.25 	 -5.56405391403449e+00
102.3 	 -5.58791114371205e+00
102.35 	 -5.72532209946339e+00
102.4 	 -6.02227373990212e+00
102.45 	 -6.20141481719860e+00
102.5 	 -6.03224104089877e+00
102.55 	 -6.06867694143749e+00
102.6 	 -6.22476854195382e+00
102.65 	 -6.10636590727615e+00
102.7 	 -5.97940011167340e+00
102.75 	 -6.06809032145858e+00
102.8 	 -5.96056658228218e+00
102.85 	 -5.98702689394534e+00
102.9 	 -5.92511966138647e+00
102.95 	 -5.79640959708826e+00
103.0 	 -5.71979531260995e+00
103.05 	 -5.80068160500340e+00
103.1 	 -6.02262977005415e+00
103.15 	 -5.93671191763254e+00
103.2 	 -5.99852445221489e+00
103.25 	 -5.96700606930158e+00
103.3 	 -5.98141611015057e+00
103.35 	 -5.90991570596421e+00
103.4 	 -5.87227778424806e+00
103.45 	 -5.97380429863760e+00
103.5 	 -5.97307445549351e+00
103.55 	 -5.91812679857463e+00
103.6 	 -5.92031362378021e+00
103.65 	 -6.04860899782942e+00
103.7 	 -5.85686109919684e+00
103.75 	 -5.88065234961945e+00
103.8 	 -6.08480345608077e+00
103.85 	 -6.05806058164981e+00
103.9 	 -6.06795353144185e+00
103.95 	 -6.08701760519678e+00
104.0 	 -6.06900441537103e+00
104.05 	 -6.12404574009778e+00
104.1 	 -5.71159611108440e+00
104.15 	 -5.70969938538562e+00
104.2 	 -5.84068002973080e+00
104.25 	 -5.86958779083639e+00
104.3 	 -5.71087466128615e+00
104.35 	 -5.90607391482790e+00
104.4 	 -5.70482751888412e+00
104.45 	 -5.96683705672738e+00
104.5 	 -6.03847780762383e+00
104.55 	 -5.91409826603152e+00
104.6 	 -5.92446093525885e+00
104.65 	 -5.88767042357373e+00
104.7 	 -5.85565423685731e+00
104.75 	 -5.95811605225136e+00
104.8 	 -6.01895227572753e+00
104.85 	 -5.97987562123952e+00
104.9 	 -5.81775862818286e+00
104.95 	 -6.03073767907473e+00
105.0 	 -5.86332044475076e+00
105.05 	 -5.87452128342274e+00
105.1 	 -5.77149356606525e+00
105.15 	 -5.98079149974255e+00
105.2 	 -6.05966479891305e+00
105.25 	 -6.20385889309498e+00
105.3 	 -6.22779176777594e+00
105.35 	 -6.13929119829987e+00
105.4 	 -6.08587344590733e+00
105.45 	 -6.02724131009235e+00
105.5 	 -5.96014580643222e+00
105.55 	 -6.05451070485132e+00
105.6 	 -6.09387208739850e+00
105.65 	 -6.14797844829618e+00
105.7 	 -5.89868843761665e+00
105.75 	 -5.73289039211025e+00
105.8 	 -5.70535364347071e+00
105.85 	 -5.54706574165012e+00
105.9 	 -5.58366318476721e+00
105.95 	 -5.63696583534853e+00
106.0 	 -5.82862471692017e+00
106.05 	 -5.82060154472141e+00
106.1 	 -5.99831480147421e+00
106.15 	 -5.96382011926097e+00
106.2 	 -6.00231463511186e+00
106.25 	 -6.07019084170031e+00
106.3 	 -5.73331306248819e+00
106.35 	 -5.71327944832400e+00
106.4 	 -5.83886825139967e+00
106.45 	 -5.77288284326202e+00
106.5 	 -5.95644820672396e+00
106.55 	 -6.16684362914640e+00
106.6 	 -6.29203444455077e+00
106.65 	 -6.14047625467925e+00
106.7 	 -6.08380491270417e+00
106.75 	 -5.99360318269546e+00
106.8 	 -6.02356919975586e+00
106.85 	 -5.68460318004590e+00
106.9 	 -5.62302878662598e+00
106.95 	 -5.53847368682857e+00
107.0 	 -5.61952666872015e+00
107.05 	 -5.85517809544380e+00
107.1 	 -5.95698632453038e+00
107.15 	 -5.74710595790336e+00
107.2 	 -5.62783119830415e+00
107.25 	 -5.75926970262597e+00
107.3 	 -5.91426797317203e+00
107.35 	 -5.93748011202675e+00
107.4 	 -5.85823785667690e+00
107.45 	 -5.90799157148038e+00
107.5 	 -5.88689457539331e+00
107.55 	 -5.91270169680331e+00
107.6 	 -5.92945910245030e+00
107.65 	 -5.76003821821211e+00
107.7 	 -5.60282946191926e+00
107.75 	 -5.45302894333204e+00
107.8 	 -5.42190505093959e+00
107.85 	 -5.56710262877581e+00
107.9 	 -5.57733632090910e+00
107.95 	 -5.68427714672190e+00
108.0 	 -5.92980546267258e+00
108.05 	 -5.87263855231928e+00
108.1 	 -5.81443246190178e+00
108.15 	 -5.62383889576644e+00
108.2 	 -5.48680468903102e+00
108.25 	 -5.50270582119443e+00
108.3 	 -5.63543585470670e+00
108.35 	 -5.68301138893084e+00
108.4 	 -5.78776133105278e+00
108.45 	 -5.65517603871592e+00
108.5 	 -5.75979656761122e+00
108.55 	 -5.86854694043490e+00
108.6 	 -5.98051197040477e+00
108.65 	 -5.95912607891105e+00
108.7 	 -5.68856634163968e+00
108.75 	 -5.48686523539039e+00
108.8 	 -5.53701275814952e+00
108.85 	 -5.38817134086757e+00
108.9 	 -5.40984552121092e+00
108.95 	 -5.53780500296746e+00
109.0 	 -5.51007346412138e+00
109.05 	 -5.50209212686605e+00
109.1 	 -5.56174610790610e+00
109.15 	 -5.73143870689349e+00
109.2 	 -5.73274648896896e+00
109.25 	 -5.76769155146943e+00
109.3 	 -5.89034479741164e+00
109.35 	 -5.91217409257808e+00
109.4 	 -5.88285818700479e+00
109.45 	 -5.86044761713326e+00
109.5 	 -5.73179184417984e+00
109.55 	 -5.76558366888959e+00
109.6 	 -5.65721498462407e+00
109.65 	 -5.72836199681827e+00
109.7 	 -5.85194770568559e+00
109.75 	 -5.67386922807016e+00
109.8 	 -5.72093997379553e+00
109.85 	 -5.79956142213018e+00
109.9 	 -5.77997285815475e+00
109.95 	 -5.95916063281539e+00
110.0 	 -5.89763994306332e+00
110.05 	 -5.99614844054635e+00
110.1 	 -5.96915852296501e+00
110.15 	 -5.85870849860848e+00
110.2 	 -5.97488481216758e+00
110.25 	 -5.87499520561675e+00
110.3 	 -5.59861536181494e+00
110.35 	 -5.54267012073587e+00
110.4 	 -5.46286167216947e+00
110.45 	 -5.68133123699845e+00
110.5 	 -5.97287169707883e+00
110.55 	 -5.96417898246812e+00
110.6 	 -5.88663962570775e+00
110.65 	 -5.86851237040917e+00
110.7 	 -5.79429760321258e+00
110.75 	 -5.94352287378786e+00
110.8 	 -5.95770298235420e+00
110.85 	 -5.85086556088824e+00
110.9 	 -5.88128054216384e+00
110.95 	 -5.80380752945752e+00
111.0 	 -5.67266810247133e+00
111.05 	 -5.62633963408473e+00
111.1 	 -5.84420171670264e+00
111.15 	 -5.89433207701590e+00
111.2 	 -5.75634873424875e+00
111.25 	 -5.84193628398130e+00
111.3 	 -5.88629935989541e+00
111.35 	 -5.90222883669276e+00
111.4 	 -5.82302242584784e+00
111.45 	 -5.96351382579202e+00
111.5 	 -5.93191198832951e+00
111.55 	 -5.92877503368705e+00
111.6 	 -5.82833872606692e+00
111.65 	 -5.71765845489873e+00
111.7 	 -5.86711876102313e+00
111.75 	 -5.91077584371171e+00
111.8 	 -5.98231241808092e+00
111.85 	 -5.85217027369553e+00
111.9 	 -6.10807380223086e+00
111.95 	 -5.97641785801709e+00
112.0 	 -5.71024300361753e+00
112.05 	 -5.95534314030363e+00
112.1 	 -5.93712203185699e+00
112.15 	 -5.89817222165325e+00
112.2 	 -5.64858642219806e+00
112.25 	 -5.73862136451129e+00
112.3 	 -5.70866666397094e+00
112.35 	 -5.87356797826754e+00
112.4 	 -5.92319493743360e+00
112.45 	 -5.95707848972171e+00
112.5 	 -5.80568397487364e+00
112.55 	 -5.60337616093124e+00
112.6 	 -5.82560157637781e+00
112.65 	 -5.76924958425813e+00
112.7 	 -5.67240201905413e+00
112.75 	 -5.62298809286180e+00
112.8 	 -5.71539529426285e+00
112.85 	 -5.66214907318073e+00
112.9 	 -5.88645871697460e+00
112.95 	 -5.60996052438244e+00
113.0 	 -5.24580430306798e+00
113.05 	 -5.46548995434338e+00
113.1 	 -5.51285956481277e+00
113.15 	 -5.48399928525738e+00
113.2 	 -5.80343328633139e+00
113.25 	 -5.70188765994893e+00
113.3 	 -5.72439067333611e+00
113.35 	 -5.70744785823607e+00
113.4 	 -5.85860888518709e+00
113.45 	 -5.85952388814157e+00
113.5 	 -5.70305057681158e+00
113.55 	 -5.44312284218835e+00
113.6 	 -5.48424282792902e+00
113.65 	 -5.68496830360965e+00
113.7 	 -5.56863614964177e+00
113.75 	 -5.47607279884127e+00
113.8 	 -5.39163705128225e+00
113.85 	 -5.49423950140318e+00
113.9 	 -5.83624283332766e+00
113.95 	 -5.99543493166057e+00
114.0 	 -5.89264426481705e+00
114.05 	 -5.72263714459015e+00
114.1 	 -5.73587074461263e+00
114.15 	 -5.69215539067819e+00
114.2 	 -5.89003085631083e+00
114.25 	 -5.69928863668716e+00
114.3 	 -5.73469782673307e+00
114.35 	 -5.79144106814449e+00
114.4 	 -5.63095456012588e+00
114.45 	 -5.42010976677044e+00
114.5 	 -5.49857616413367e+00
114.55 	 -5.54316502981061e+00
114.6 	 -5.86726944310080e+00
114.65 	 -5.82665726287785e+00
114.7 	 -5.58719578945737e+00
114.75 	 -5.84094067677037e+00
114.8 	 -5.80941437482387e+00
114.85 	 -5.64852711180237e+00
114.9 	 -5.58860874869725e+00
114.95 	 -5.65861708190205e+00
115.0 	 -5.63838424705594e+00
115.05 	 -5.62487484636893e+00
115.1 	 -5.75523197100350e+00
115.15 	 -5.55724732233677e+00
115.2 	 -5.51846469087923e+00
115.25 	 -5.46390084688057e+00
115.3 	 -5.53693575452366e+00
115.35 	 -5.30964678731591e+00
115.4 	 -5.54136378466011e+00
115.45 	 -5.63557309044198e+00
115.5 	 -5.73466903076787e+00
115.55 	 -5.60815148054345e+00
115.6 	 -5.56367154304936e+00
115.65 	 -5.58296464410664e+00
115.7 	 -5.56897956152600e+00
115.75 	 -5.50661422554484e+00
115.8 	 -5.35627529360128e+00
115.85 	 -5.58340174345697e+00
115.9 	 -5.48653487896745e+00
115.95 	 -5.77300197744835e+00
116.0 	 -5.60822930270073e+00
116.05 	 -5.78413891500757e+00
116.1 	 -5.61069005577626e+00
116.15 	 -5.63956461744689e+00
116.2 	 -5.72849070863053e+00
116.25 	 -5.68726209378277e+00
116.3 	 -5.61381660871877e+00
116.35 	 -5.60401231356438e+00
116.4 	 -5.69141208844465e+00
116.45 	 -5.42650335348469e+00
116.5 	 -5.58807901550135e+00
116.55 	 -5.54971516336954e+00
116.6 	 -5.74211418499755e+00
116.65 	 -5.67878906898146e+00
116.7 	 -5.60246087454741e+00
116.75 	 -5.63663351499342e+00
116.8 	 -5.59173212095051e+00
116.85 	 -5.62464099910446e+00
116.9 	 -5.63026985684494e+00
116.95 	 -5.42835680814581e+00
117.0 	 -5.52859106461785e+00
117.05 	 -5.63590418238414e+00
117.1 	 -5.79070383613391e+00
117.15 	 -5.57553907129931e+00
117.2 	 -5.45908572405228e+00
117.25 	 -5.63054853357002e+00
117.3 	 -5.58463884737793e+00
117.35 	 -5.73615985296422e+00
117.4 	 -5.38188181850565e+00
117.45 	 -5.40226665195865e+00
117.5 	 -5.68385328474365e+00
117.55 	 -5.66797729944413e+00
117.6 	 -5.82384786315598e+00
117.65 	 -5.80416014579180e+00
117.7 	 -5.70976238816883e+00
117.75 	 -5.58962376624565e+00
117.8 	 -5.65770563484678e+00
117.85 	 -5.82909611513475e+00
117.9 	 -5.69856396154318e+00
117.95 	 -5.61227880752843e+00
118.0 	 -5.64109615733223e+00
118.05 	 -5.92874961340773e+00
118.1 	 -5.98329494384668e+00
118.15 	 -5.76540695520823e+00
118.2 	 -5.72337984524066e+00
